"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","browser","scRes","window_resolution","focus","success","miniblock","nSteps","node","goalnode","choiceVar","total_reward","trBet"
"2122.900000035763","<p >Welcome to the experiment. Press any key to continue.</p>                <p style=""font-family:VideoGame;font-size:10%;"">.</p>","77","html-keyboard-response","0","2125","0.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1920 x 1009","true","","","","","","","",""
"299.80000001192093","<p style=""width:50%; margin-left:auto;margin-right:auto"">Before the start of the experiment, we would like to provide you with some information regarding ourselves and your own privacy. Please read the statements and tick the box if you agree and wish to continue. It is always an option to terminate the experiment when one or more things cause you concern.</p>","77","html-keyboard-response","1","2425","0.0-1.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1920 x 1009","true","","","","","","","",""
"358.80000001192093","<p style=""width:50%; margin-left:auto;margin-right:auto"">For the experiment it is important that we set your browser to fullscreen mode. The next page will contain a button you can press to enter fullscreen. If you leave fullscreen during the experiment at any time, this will be recorded and unfortunately we will not be able to complete your payment if this has occurred. Additionally, be aware that the experiment only works for 16:9 aspect ratio monitors. If you do not have a monitor with this aspect ratio, please quit the experiment, as we will ultimately not be able to complete your payment.</p><p>Press any key to continue.</p>","77","html-keyboard-response","2","2785","0.0-2.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1920 x 1009","true","","","","","","","",""
"578.0999999642372","img/Lightbulb.png","40","image-keyboard-response","912","650123","0.0-87.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","41","9","0","8","0","30","0"
"1236.8999999761581","img/Toiletpaper.png","40","image-keyboard-response","913","651362","0.0-87.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","41","10","2","8","0","30","0"
"639.0999999642372","img/Boot.png","40","image-keyboard-response","914","652003","0.0-87.0-0.11","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","41","11","4","8","0","30","0"
"1347.8999999761581","img/Jar.png","40","image-keyboard-response","915","653353","0.0-87.0-0.12","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","41","12","5","8","0","30","0"
"null","img/Cap.png","null","image-keyboard-response","916","653358","0.0-87.0-0.13","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","41","13","8","8","0","30","0"
"2205.5","img/Cap.png","38","image-keyboard-response","917","655565","0.0-88.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","","","","","","",""
"1204.5","img/Cap.png","40","image-keyboard-response","918","656772","0.0-89.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","0","8","12","0","30","0"
"578.8999999761581","img/Soapdispenser.png","40","image-keyboard-response","919","657353","0.0-89.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","1","9","12","0","30","0"
"625.8000000119209","img/Cap.png","40","image-keyboard-response","920","657982","0.0-89.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","2","8","12","0","30","0"
"620.6000000238419","img/Floppy.png","40","image-keyboard-response","921","658603","0.0-89.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","3","7","12","0","30","0"
"515.2000000476837","img/Jar.png","40","image-keyboard-response","922","659121","0.0-89.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","4","5","12","0","30","0"
"520.6000000238419","img/Floppy.png","40","image-keyboard-response","923","659643","0.0-89.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","5","7","12","0","30","0"
"593.8999999761581","img/Cap.png","40","image-keyboard-response","924","660239","0.0-89.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","6","8","12","0","30","0"
"611.8000000119209","img/Jar.png","40","image-keyboard-response","925","660853","0.0-89.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","7","5","12","0","30","0"
"597.3999999761581","img/Basket.png","40","image-keyboard-response","926","661453","0.0-89.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","8","6","12","0","30","0"
"477.7000000476837","img/Floppy.png","40","image-keyboard-response","927","661933","0.0-89.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","9","7","12","0","30","0"
"438.10000002384186","img/Cap.png","40","image-keyboard-response","928","662373","0.0-89.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","10","8","12","0","30","0"
"447.9000000357628","img/Jar.png","40","image-keyboard-response","929","662823","0.0-89.0-0.11","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","11","5","12","0","30","0"
"447.10000002384186","img/Cap.png","40","image-keyboard-response","930","663273","0.0-89.0-0.12","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","12","8","12","0","30","0"
"417.69999998807907","img/Floppy.png","40","image-keyboard-response","931","663693","0.0-89.0-0.13","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","13","7","12","0","30","0"
"487.0999999642372","img/Basket.png","40","image-keyboard-response","932","664182","0.0-89.0-0.14","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","14","6","12","0","30","0"
"557.3999999761581","img/Cap.png","40","image-keyboard-response","933","664742","0.0-89.0-0.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","15","8","12","0","30","0"
"1059.800000011921","img/Soapdispenser.png","40","image-keyboard-response","934","665803","0.0-89.0-0.16","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","16","9","12","0","30","0"
"667.3000000119209","img/Floppy.png","40","image-keyboard-response","935","666472","0.0-89.0-0.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","17","7","12","0","30","0"
"727.8999999761581","img/Jar.png","40","image-keyboard-response","936","667202","0.0-89.0-0.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","18","5","12","0","30","0"
"518.3000000119209","img/Cap.png","40","image-keyboard-response","937","667723","0.0-89.0-0.19","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","19","8","12","0","30","0"
"527.6999999880791","img/Soapdispenser.png","40","image-keyboard-response","938","668253","0.0-89.0-0.20","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","20","9","12","0","30","0"
"587.5","img/Ovenmitt.png","40","image-keyboard-response","939","668843","0.0-89.0-0.21","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","21","10","12","0","30","0"
"null","img/Fryingpan.png","null","image-keyboard-response","940","668849","0.0-89.0-0.22","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","42","22","12","12","0","30","0"
"3421.699999988079","img/Fryingpan.png","38","image-keyboard-response","941","672273","0.0-90.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","","","","","","",""
"498.69999998807907","img/Fryingpan.png","40","image-keyboard-response","942","672773","0.0-91.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","0","12","3","0","30","0"
"567.8999999761581","img/Mug.png","40","image-keyboard-response","943","673343","0.0-91.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","1","14","3","0","30","0"
"637.9000000357628","img/Clipboard.png","40","image-keyboard-response","944","673983","0.0-91.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","2","11","3","0","30","0"
"487.30000001192093","img/Fryingpan.png","40","image-keyboard-response","945","674472","0.0-91.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","3","12","3","0","30","0"
"566.6000000238419","img/Ovenmitt.png","40","image-keyboard-response","946","675041","0.0-91.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","4","10","3","0","30","0"
"480.5","img/Fryingpan.png","40","image-keyboard-response","947","675523","0.0-91.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","5","12","3","0","30","0"
"646.8000000119209","img/Mug.png","40","image-keyboard-response","948","676171","0.0-91.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","6","14","3","0","30","0"
"489.2999999523163","img/Fryingpan.png","40","image-keyboard-response","949","676661","0.0-91.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","7","12","3","0","30","0"
"450.10000002384186","img/Ovenmitt.png","40","image-keyboard-response","950","677113","0.0-91.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","8","10","3","0","30","0"
"976.1000000238419","img/Soapdispenser.png","40","image-keyboard-response","951","678091","0.0-91.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","9","9","3","0","30","0"
"590.5","img/Floppy.png","40","image-keyboard-response","952","678682","0.0-91.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","10","7","3","0","30","0"
"437","img/Basket.png","40","image-keyboard-response","953","679121","0.0-91.0-0.11","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","11","6","3","0","30","0"
"470","img/Floppy.png","40","image-keyboard-response","954","679593","0.0-91.0-0.12","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","12","7","3","0","30","0"
"526.5","img/Soapdispenser.png","40","image-keyboard-response","955","680121","0.0-91.0-0.13","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","13","9","3","0","30","0"
"470.7000000476837","img/Cap.png","40","image-keyboard-response","956","680593","0.0-91.0-0.14","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","14","8","3","0","30","0"
"607.5999999642372","img/Soapdispenser.png","40","image-keyboard-response","957","681202","0.0-91.0-0.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","15","9","3","0","30","0"
"639.3999999761581","img/Basket.png","40","image-keyboard-response","958","681843","0.0-91.0-0.16","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","16","6","3","0","30","0"
"486.0999999642372","img/Soapdispenser.png","40","image-keyboard-response","959","682331","0.0-91.0-0.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","17","9","3","0","30","0"
"480.19999998807907","img/Ovenmitt.png","40","image-keyboard-response","960","682812","0.0-91.0-0.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","18","10","3","0","30","0"
"528.8000000119209","img/Clipboard.png","40","image-keyboard-response","961","683342","0.0-91.0-0.19","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","19","11","3","0","30","0"
"546.1000000238419","img/Toaster.png","40","image-keyboard-response","962","683891","0.0-91.0-0.20","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","20","13","3","0","30","0"
"1950.3999999761581","img/Mug.png","40","image-keyboard-response","963","685843","0.0-91.0-0.21","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","21","14","3","0","30","0"
"737.7999999523163","img/Clipboard.png","40","image-keyboard-response","964","686583","0.0-91.0-0.22","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","22","11","3","0","30","0"
"648","img/Toaster.png","40","image-keyboard-response","965","687233","0.0-91.0-0.23","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","23","13","3","0","30","0"
"556.9000000357628","img/Clipboard.png","40","image-keyboard-response","966","687793","0.0-91.0-0.24","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","24","11","3","0","30","0"
"1507.6000000238419","img/Fryingpan.png","40","image-keyboard-response","967","689302","0.0-91.0-0.25","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","25","12","3","0","30","0"
"728.3999999761581","img/Clipboard.png","40","image-keyboard-response","968","690033","0.0-91.0-0.26","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","26","11","3","0","30","0"
"597.6999999880791","img/Toaster.png","40","image-keyboard-response","969","690632","0.0-91.0-0.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","27","13","3","0","30","0"
"567.3000000119209","img/Fryingpan.png","40","image-keyboard-response","970","691203","0.0-91.0-0.28","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","28","12","3","0","30","0"
"597.6999999880791","img/Mug.png","40","image-keyboard-response","971","691803","0.0-91.0-0.29","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","29","14","3","0","30","0"
"1186.6000000238419","img/Lightbulb.png","39","image-keyboard-response","972","692991","0.0-91.0-0.30","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","30","0","3","1","29","1"
"889.8999999761581","img/Mug.png","37","image-keyboard-response","973","693882","0.0-91.0-0.31","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","31","14","3","-1","29","0"
"579.3999999761581","img/Lightbulb.png","40","image-keyboard-response","974","694463","0.0-91.0-0.32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","32","0","3","0","29","0"
"557.8000000119209","img/Toiletpaper.png","39","image-keyboard-response","975","695022","0.0-91.0-0.33","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","33","2","3","1","28","1"
"null","img/Balloon.png","null","image-keyboard-response","976","695028","0.0-91.0-0.34","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","43","34","3","3","0","33","0"
"3414","img/Balloon.png","38","image-keyboard-response","977","698444","0.0-92.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","","","","","","",""
"635.8000000119209","img/Balloon.png","40","image-keyboard-response","978","699083","0.0-93.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","44","0","3","10","0","33","0"
"587.6000000238419","img/Toiletpaper.png","40","image-keyboard-response","979","699672","0.0-93.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","44","1","2","10","0","33","0"
"448.0999999642372","img/Lightbulb.png","40","image-keyboard-response","980","700122","0.0-93.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","44","2","0","10","0","33","0"
"478","img/Toiletpaper.png","40","image-keyboard-response","981","700602","0.0-93.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","44","3","2","10","0","33","0"
"457.19999998807907","img/Book.png","40","image-keyboard-response","982","701063","0.0-93.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","44","4","1","10","0","33","0"
"996.6000000238419","img/Boot.png","40","image-keyboard-response","983","702061","0.0-93.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","44","5","4","10","0","33","0"
"409","img/Book.png","40","image-keyboard-response","984","702471","0.0-93.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","44","6","1","10","0","33","0"
"440.10000002384186","img/Boot.png","40","image-keyboard-response","985","702912","0.0-93.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","44","7","4","10","0","33","0"
"486.89999997615814","img/Balloon.png","40","image-keyboard-response","986","703402","0.0-93.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","44","8","3","10","0","33","0"
"528.1000000238419","img/Book.png","40","image-keyboard-response","987","703931","0.0-93.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","44","9","1","10","0","33","0"
"489.69999998807907","img/Lightbulb.png","40","image-keyboard-response","988","704422","0.0-93.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","44","10","0","10","0","33","0"
"549.0999999642372","img/Balloon.png","40","image-keyboard-response","989","704973","0.0-93.0-0.11","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","44","11","3","10","0","33","0"
"487.4000000357628","img/Book.png","40","image-keyboard-response","990","705463","0.0-93.0-0.12","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.59","W1920,H1080","1770 x 937","true","","44","12","1","10","0","33","0"
